-3.15447633032214621373360552783	2.
-1.1123966258974559453929986723094	2.25
0.10295973428418552691490831250952	2.5
1.0142723867155369864042053628473	2.75
1.7665242873712177301614449307625	3.
2.4209382431983661432696034017565	3.25
3.0091385866518841348267085342075	3.5
3.549584826303503000722373498268	3.75
4.0539844330166322411011332830808	4.
4.5302244738529275758739307133703	4.25
4.9838683724783678241792475686055	4.5
5.4189854639307836478914918994158	4.75
5.8386409814644300118073707834306	5.
6.2452005979056461415285346927189	5.25
6.6405277779534925544216508227784	5.5
7.0261162094948422222433808461432	5.75
7.4031813413929918672945445383636	6.
7.7727252872702567584792017823232	6.25
8.1355838751417666615027310503803	6.5
8.4924614237746668436757092185791	6.75
8.8439568934062028868564444226013	7.
9.1905838541931586505900016455956	7.25
9.5327859452326580715161391381786	7.5
9.8709489920693374291445260928891	7.75
10.20541061257107607844245365123	8.
10.536467910339773903770259649089	8.25
10.86438369457254216651834678371	8.5
11.189391552190518887269975195835	8.75
11.511700017058590844896063248124	9.
11.831496022332954024818280464125	9.25
12.148947778774492689424867180517	9.5
12.464207189755990858546958462639	9.75
12.777411889568944538111558308244	10.
13.088686973334273768769452783521	10.25
13.398146472807422437239066124842	10.5
13.705894621544809511759659505983	10.75
14.012026944471303786567241277429	11.
14.316631200276884543624282111913	11.25
14.619788199846544220746643623145	11.5
14.92157251977178689882722612192	11.75
15.222053126665211755510759170492	12.
15.52129392532028840458817054729	12.25
15.819354241588202529248948033527	12.5
16.116289249076308268836989007359	12.75
16.412150347326076442891529401034	13.
16.706985497938493250794428087095	13.25
17.000839524131530839249908113555	13.5
17.293754378398101169937989173586	13.75
17.585769382252544096104143056156	14.
17.876921441484283086477543309107	14.25
18.167245239858871557457436910194	14.5
18.45677341380321420223235582271	14.75
18.745536710270323669485132249287	15.
19.033564129689046451145434446716	15.25
19.32088305565719020682872436274	15.5
19.607519372825391525365313009812	15.75
19.893497574238112956412053403415	16.
20.178840859242595789243083371741	16.25
20.463571222942484108226708884755	16.5
20.747709538056906129534475009999	16.75
21.03127562994532515552810780312	17.
21.314288345471175486665968621118	17.25
21.596765616301266405601179532512	17.5
21.878724517171561227037017939951	17.75
22.160181319591860894941770337767	18.
22.441151541410993921124757568589	18.25
22.721649992619361769427333510304	18.5
23.001690817726281694431730777892	18.75
23.281287535014800056907139321133	19.
23.560453072945913270383250519261	19.25
23.839199803956912194691235208314	19.5
24.117539575874413415889225734988	19.75
24.395483741141173742858298993948	20.
24.673043184036671267811239988447	20.25
24.9502283460543910847582225944	20.5
25.227049249583528025206262076794	20.75
25.503515520029197002470884288626	21.
25.779636406493036198807305073372	21.25
26.055420801125135875202921895972	21.5
26.330877257248383224504829080788	21.75
26.606014006347456471359134078133	22.
26.880838974006719823900214585155	22.25
27.155359794874068739064323983008	22.5
27.42958382672126770213701319084	22.75
27.70351816366543583977246872916	23.
27.977169648611003450600928883499	23.25
28.250544884966626861631660032015	23.5
28.523650247687158494574893278388	23.75
28.796491893686778091092812293199	24.
29.069075771665759259010116856008	24.25
29.341407631390036917665604849437	24.5
29.613493032459723847090899262986	24.75
29.885337352599969869313016568143	25.
30.156945795505039765376045265947	25.25
30.42832339826418312194080799668	25.5
30.699475038395760564758248325227	25.75
30.970405440514158051525741253907	26.
31.241119182652247722058264285016	26.25
31.511620702260525566498729746933	26.5
31.781914301902559682834908453372	26.75
32.052004154665006283646610573355	27.
32.321894309299183185280985877787	27.25
32.591588695110022626282568700445	27.5
32.861091126607148208736691395804	27.75
33.130405307931826667003024886044	28.
33.399534837072626923998795489754	28.25
33.668483209881770048822442810599	28.5
33.93725382390336843722605745173	28.75
34.205849982024025495976932060769	29.
34.474274895955593508119111411974	29.25
34.742531689559262811350737268442	29.5
35.010623402019575953685570361827	29.75
35.278552990876422472702350811918	30.
35.546323334922570071686734299268	30.25
35.813937236973823222746953233837	30.5
36.081397426518467860889375730152	30.75
36.348706562252258328963902182432	31.
36.615867234504827791407897921122	31.25
36.882881967563053850017139920049	31.5
37.149753221896585139798352235365	31.75
37.416483396290430490370620170483	32.
37.683074829889228187625444498935	32.25
37.94952980415754747366145311166	32.5
38.215850544760326313700727656408	32.75
38.482039223367317380425903259802	33.
38.748097959385197003224584357714	33.25
39.014028821620788438289371192418	33.5
39.279833829878660255361631698757	33.75
39.545514956496182004739510914169	34.
39.81107412781895179071841829265	34.25
40.076513225619353165788802090679	34.5
40.341834088460851163351865251687	34.75
40.607038513010498648973664518632	35.
40.872128255301993884240540003744	35.25
41.137105031951507701416572566377	35.5
41.401970521328383461303896922548	35.75
41.666726364682704529218481271025	36.
41.931374167231621908272002146512	36.25
42.19591549920623850104554265387	36.5
42.460351896860755845933802073075	36.75
42.72468486344550373609386693513	37.
42.988915870145392545552341955003	37.25
43.253046356985252050483417542477	37.5
43.517077733703448757415803893327	37.75
43.781011380595105967529190814003	38.
44.044848649326186769042054616288	38.25
44.308590863719639626775011076533	38.5
44.572239320514749013846936185809	38.75
44.835795290100779404249222441418	39.
45.099260017225949729369180088229	39.25
45.362634721682726921526094352028	39.5
45.625920598970381259967086250604	39.75
45.889118820935702747023874160119	40.
46.152230536392736531715815004492	40.25
46.415256871722356331726389127368	40.5
46.678198931452457757715522747448	40.75
46.941057798819518299695837958259	41.
47.203834536312237384473987424875	41.25
47.466530186197938253636924136322	41.5
47.729145771032383347387519805389	41.75
47.991682294153626320843238113062	42.
48.254140740160496681932770629662	42.25
48.516522075376287244694280872053	42.5
48.778827248298190064387370461509	42.75
49.041057190033003191701736838162	43.
49.303212814719608387029485431094	43.25
49.565295019938698810763549554767	43.5
49.827304687110215594077313564215	43.75
50.089242681878933042261580164313	44.
50.351109854488613978296798260492	44.25
50.612907040145139349785720188708	44.5
50.874635059368999652347554457021	44.75
51.136294718337519924400360922017	45.
51.397886809217175001725088184328	45.25
51.659412110486337347417188056934	45.5
51.920871387248786058063193132556	45.75
52.182265391538292556535507823385	46.
52.443594862614585983890447143856	46.25
52.70486052725098936748185645446	46.5
52.96606310001400624124313717814	46.75
53.227203283535126500397282715331	47.
53.488281768775109861360254796134	47.25
53.749299235280995344430401932483	47.5
54.010256351436075679434727329868	47.75
54.27115377470306643148894469831	48.
54.531992151860690935234799123619	48.25
54.792772119233893792244160544323	48.5
55.053494302917887709646708996872	48.75
55.314159318996230821331211641477	49.
55.574767773753124320080728546044	49.25
55.835320263880113224375010314123	49.5
56.095817376677366392779197503308	49.75
56.356259690249705468045763192677	50.
56.616647773697546269210959059093	50.25
56.87698218730291024066716193912	50.5
57.137263482710657900674518673835	50.75
57.397492203105090796876140504028	51.
57.657668883382063262505141449154	51.25
57.917794050316740264059178432953	51.5
58.177868222727132829715107937485	51.75
58.437891911633537938587471774781	52.
58.697865620414005325476379941077	52.25
58.957789844955949405807012323606	52.5
59.217665073804020443242691014773	52.75
59.477491788304345160546973982063	53.
59.737270462745243225630053650606	53.25
59.997001564494522422636002201473	53.5
60.256685554133451836029484982114	53.75
60.516322885587509027849994434473	54.
60.775914006253993968835920348062	54.25
61.035459357126599387473042399261	54.5
61.29495937291702422194678669727	54.75
61.554414482173713993477039196047	55.
61.813825107397809160825587984538	55.25
62.073191665156379860349340027108	55.5
62.332514566193022879498712389507	55.75
62.591794215535894250002061055748	56.
62.851031012603248476196168820391	56.25
63.110225351306553130302991999155	56.5
63.369377620151245346329132881741	56.75
63.628488202335194624255077597984	57.
63.887557475844934313019352039724	57.25
64.146585813549722171368964658334	57.5
64.405573583293488506962440185748	57.75
64.664521147984728563329186012254	58.
